taxon_key,taxon_label,connected_domains,relationship_count,n_climate,n_conservation,n_literature,n_media,n_mycorrhiza,n_occurrences,n_pollinators,n_traits
taxon:17119,Habenaria kingii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17120,Habenaria kjellbergii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17121,Habenaria kleinii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17122,Habenaria kleyi,traits,1,0,0,0,0,0,0,0,1
taxon:17123,Habenaria lastelleana,traits,1,0,0,0,0,0,0,0,1
taxon:17124,Habenaria kolweziensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17125,Habenaria koordersii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17126,Habenaria kornasiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17127,Habenaria kornasiorum,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17128,Habenaria korthalsiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17129,Habenaria kraenzliniana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17130,Habenaria kraenzlinii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17131,Habenaria kyimbilae,traits,1,0,0,0,0,0,0,0,1
taxon:17132,Habenaria laevigata,traits,1,0,0,0,0,0,0,0,1
taxon:17133,Habenaria lamii,traits,1,0,0,0,0,0,0,0,1
taxon:17134,Habenaria lamprophylla,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17135,Habenaria lancifolia,traits,1,0,0,0,0,0,0,0,1
taxon:17136,Habenaria omissa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17137,Habenaria paucipartita,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17138,Habenaria orchiocalcar,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17139,Habenaria oreophila,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17140,Habenaria orthocentron,traits,1,0,0,0,0,0,0,0,1
taxon:17142,Habenaria osmastonii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17143,Habenaria pinnatipartita,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17144,Habenaria pervillei,traits,1,0,0,0,0,0,0,0,1
taxon:17145,Habenaria petalodes,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17146,Habenaria petelotii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17147,Habenaria petitiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17148,Habenaria petraea,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17149,Habenaria petrogeiton,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17150,Habenaria petromedusa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17151,Habenaria phantasma la,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17152,Habenaria phylacocheira,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17153,Habenaria physuriformis,traits,1,0,0,0,0,0,0,0,1
taxon:17154,Habenaria pilosa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17155,Habenaria pinzonii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17156,Habenaria piraquarensis,traits,1,0,0,0,0,0,0,0,1
taxon:17157,Habenaria plantaginea,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17158,Habenaria plantaginea,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17159,Habenaria platanthera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17160,Habenaria platyanthera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17161,Habenaria plectromaniaca,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17162,Habenaria pleiophylla,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17163,Habenaria plurifoliata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17164,Habenaria poilanei,traits,1,0,0,0,0,0,0,0,1
taxon:17165,Habenaria polycarpa,traits,1,0,0,0,0,0,0,0,1
taxon:17166,Habenaria polyodon,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17167,Habenaria polypodantha,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17168,Habenaria polyschista,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17169,Habenaria polytricha,traits,1,0,0,0,0,0,0,0,1
taxon:17170,Habenaria porphyricola,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17171,Habenaria porrecta,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17172,Habenaria praealta,traits,1,0,0,0,0,0,0,0,1
taxon:17173,Habenaria praecox,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17174,Habenaria praestans,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17175,Habenaria praestans,traits,1,0,0,0,0,0,0,0,1
taxon:17176,Habenaria reflexa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17177,Habenaria reflexicalcar,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17178,Habenaria richardsiae,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17179,Habenaria regnellii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17180,Habenaria reniformis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17181,Habenaria renziana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17182,Habenaria repens,climate|mycorrhiza|traits,6,1,0,0,0,4,0,0,1
taxon:17183,Habenaria repens,climate|mycorrhiza|traits,6,1,0,0,0,4,0,0,1
taxon:17184,Habenaria repens,mycorrhiza|traits,5,0,0,0,0,4,0,0,1
taxon:17185,Habenaria retinervis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17186,Habenaria schimperiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17187,Habenaria schindleri,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17188,Habenaria schomburgkii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17189,Habenaria schultzei,traits,1,0,0,0,0,0,0,0,1
taxon:17190,Habenaria schwackei,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17191,Habenaria sebastianensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17192,Habenaria secunda,traits,1,0,0,0,0,0,0,0,1
taxon:17193,Habenaria secundiflora,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17194,Habenaria socotrana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17195,Habenaria setacea,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17196,Habenaria langenheimii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17197,Habenaria lankesteri,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17198,Habenaria laurentii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17199,Habenaria lavrensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17200,Habenaria lavrensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17201,Habenaria leandriana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17202,Habenaria lecardii,traits,1,0,0,0,0,0,0,0,1
taxon:17203,Habenaria lefebureana,traits,1,0,0,0,0,0,0,0,1
taxon:17204,Habenaria lehiae,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17205,Habenaria lehmanniana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17206,Habenaria leibergii,traits,1,0,0,0,0,0,0,0,1
taxon:17207,Habenaria lelyi,traits,1,0,0,0,0,0,0,0,1
taxon:17208,Habenaria leonensis 'Kraenzl.' ex,traits,1,0,0,0,0,0,0,0,1
taxon:17209,Habenaria ospinae,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17210,Habenaria ovalifolia,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17211,Habenaria pabstii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17212,Habenaria paivaeana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17213,Habenaria pallideviridis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17214,Habenaria palpensis,traits,1,0,0,0,0,0,0,0,1
taxon:17215,Habenaria paludosa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17216,Habenaria panigrahiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17217,Habenaria pansarinii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17218,Habenaria pantlingiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17219,Habenaria papillistigma,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17220,Habenaria linguella,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17221,Habenaria linguicruris,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17222,Habenaria linguiformis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17223,Habenaria lingulosa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17224,Habenaria linifolia,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17225,Habenaria lisenarum,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17226,Habenaria lisowskiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17227,Habenaria lisowskii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17228,Habenaria longipedicellata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17229,Habenaria lithophila,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17230,Habenaria livingstoniana la,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17231,Habenaria lizbethae,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17232,Habenaria lobbii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17233,Habenaria loerzingii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17234,Habenaria longicauda,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17245,Habenaria luegiana,traits,1,0,0,0,0,0,0,0,1
taxon:17235,Habenaria longicorniculata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17236,Habenaria longicornu,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17237,Habenaria longifolia,traits,1,0,0,0,0,0,0,0,1
taxon:17238,Habenaria longiracema,traits,1,0,0,0,0,0,0,0,1
taxon:17239,Habenaria longirostris,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17240,Habenaria longissima,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17241,Habenaria longitheca,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17242,Habenaria lucaecapensis,traits,1,0,0,0,0,0,0,0,1
taxon:17243,Habenaria lucida,traits,1,0,0,0,0,0,0,0,1
taxon:17244,Habenaria ludibundiciliata,traits,1,0,0,0,0,0,0,0,1
taxon:17246,Habenaria luentensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17247,Habenaria luerorum,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17248,Habenaria luetzelburgii,traits,1,0,0,0,0,0,0,0,1
taxon:17249,Habenaria luquanensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17250,Habenaria luzmariana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17251,Habenaria macilenta,traits,1,0,0,0,0,0,0,0,1
taxon:17252,Habenaria macraithii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17253,Habenaria macrandra,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17254,Habenaria macrantha,traits,1,0,0,0,0,0,0,0,1
taxon:17255,Habenaria macroceratitis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17256,Habenaria macrodactyla,traits,1,0,0,0,0,0,0,0,1
taxon:17257,Habenaria macronectar,traits,1,0,0,0,0,0,0,0,1
taxon:17258,Habenaria micheliana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17259,Habenaria micholitziana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17260,Habenaria micrantha comb. ined.,traits,1,0,0,0,0,0,0,0,1
taxon:17261,Habenaria microceras,traits,1,0,0,0,0,0,0,0,1
taxon:17262,Habenaria microsaccos,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17263,Habenaria microstylina,traits,1,0,0,0,0,0,0,0,1
taxon:17264,Habenaria mientienensis,traits,1,0,0,0,0,0,0,0,1
taxon:17265,Habenaria millei,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17266,Habenaria minima,traits,1,0,0,0,0,0,0,0,1
taxon:17267,Habenaria minuta,traits,1,0,0,0,0,0,0,0,1
taxon:17268,Habenaria minuticalcar,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17269,Habenaria setacea,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17270,Habenaria seticauda,traits,1,0,0,0,0,0,0,0,1
taxon:17271,Habenaria sigillum,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17272,Habenaria silvatica,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17273,Habenaria simplex,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17274,Habenaria singapurensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17275,Habenaria singularis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17276,Habenaria snowdenii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17277,Habenaria sobraliana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17278,Habenaria sochensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17279,Habenaria socorroae,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17280,Habenaria spanophytica,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17281,Habenaria papyracea,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17282,Habenaria paradiseoides,traits,1,0,0,0,0,0,0,0,1
taxon:17283,Habenaria paranaensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17284,Habenaria parva,traits,1,0,0,0,0,0,0,0,1
taxon:17285,Habenaria parvicalcarata,traits,1,0,0,0,0,0,0,0,1
taxon:17286,Habenaria parvidens,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17287,Habenaria parviflora,traits,1,0,0,0,0,0,0,0,1
taxon:17288,Habenaria parvipetala,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17289,Habenaria pasmithii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17290,Habenaria patentiloba,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17291,Habenaria paulensis,traits,1,0,0,0,0,0,0,0,1
taxon:17292,Habenaria paulistana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17293,Habenaria pauper,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17294,Habenaria paxamorque,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17295,Habenaria pectinata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17296,Habenaria perbella,traits,1,0,0,0,0,0,0,0,1
taxon:17297,Habenaria perezii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17298,Habenaria peristyloides,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17299,Habenaria periyarensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17300,Habenaria perpulchra,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17301,Habenaria perrottetiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17302,Habenaria pilosa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17303,Habenaria praetermissa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17304,Habenaria pratensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17305,Habenaria prazeri,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17306,Habenaria pringlei,traits,1,0,0,0,0,0,0,0,1
taxon:17307,Habenaria spathiphylla,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17308,Habenaria spathulifera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17309,Habenaria spatulifolia,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17310,Lepanthes cubensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17311,Habenaria splendens,traits,1,0,0,0,0,0,0,0,1
taxon:17312,Habenaria splendentior,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17313,Habenaria sprucei,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17314,Habenaria stanislaviana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17315,Habenaria stenoceras,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17316,Habenaria stenochila,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17317,Habenaria strangulans,traits,1,0,0,0,0,0,0,0,1
taxon:17318,Habenaria stenopetala,traits,1,0,0,0,0,0,0,0,1
taxon:17319,Habenaria stenophylla,traits,1,0,0,0,0,0,0,0,1
taxon:17320,Habenaria stenorhynchos,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17321,Habenaria stereophylla,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17322,Habenaria subauriculata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17323,Habenaria prionocraspedon,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17324,Habenaria procera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17325,Habenaria procera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17326,Habenaria procera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17327,Habenaria proiteana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17342,Habenaria pubescens,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17328,Habenaria propinquior,traits,1,0,0,0,0,0,0,0,1
taxon:17329,Habenaria pubidactyla ssp. pubidactyla,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17330,Habenaria protearum,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17331,Habenaria protearum,traits,1,0,0,0,0,0,0,0,1
taxon:17332,Habenaria protusorostrata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17333,Habenaria psammophila,traits,1,0,0,0,0,0,0,0,1
taxon:17334,Habenaria pseudociliosa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17335,Habenaria pseudoculicina,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17336,Habenaria pseudofilifera,traits,1,0,0,0,0,0,0,0,1
taxon:17337,Habenaria pseudoglaucophylla,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17338,Habenaria pseudohamata,traits,1,0,0,0,0,0,0,0,1
taxon:17339,Habenaria pseudoplatycoryne,traits,1,0,0,0,0,0,0,0,1
taxon:17340,Habenaria pseudorostellifera,traits,1,0,0,0,0,0,0,0,1
taxon:17341,Habenaria pterocarpa,traits,1,0,0,0,0,0,0,0,1
taxon:17343,Habenaria pubescens,traits,1,0,0,0,0,0,0,0,1
taxon:17344,Habenaria rhodocheila ssp. rhodocheila,traits,1,0,0,0,0,0,0,0,1
taxon:17345,Habenaria rhodocheila ssp. philippinensis,traits,1,0,0,0,0,0,0,0,1
taxon:17346,Habenaria rhopalostigma,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17347,Habenaria richardiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17348,Habenaria riparia,traits,1,0,0,0,0,0,0,0,1
taxon:17349,Habenaria rivae,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17350,Habenaria robbrechtiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17351,Habenaria robinsonii,traits,1,0,0,0,0,0,0,0,1
taxon:17352,Habenaria robusta,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17353,Habenaria rodeiensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17354,Habenaria rodriguesii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17355,Habenaria rolfeana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17356,Habenaria roraimensis,traits,1,0,0,0,0,0,0,0,1
taxon:17357,Habenaria rosilloana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17358,Habenaria rostellifera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17359,Habenaria rostrata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17360,Habenaria rosulata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17361,Habenaria rosulifolia,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17362,Habenaria rotundiloba,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17363,Habenaria roxburghii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17364,Habenaria ruizii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17365,Habenaria svengsuksae,traits,1,0,0,0,0,0,0,0,1
taxon:17366,Habenaria szechuanica,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17367,Habenaria szlachetkoana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17368,Habenaria taenioderma,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17369,Habenaria tahitensis,traits,1,0,0,0,0,0,0,0,1
taxon:17370,Habenaria talaensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17371,Habenaria tamanduensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17372,Habenaria tamazulensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17373,Habenaria tentaculigera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17374,Habenaria mira,traits,1,0,0,0,0,0,0,0,1
taxon:17375,Habenaria mirabilis,traits,1,0,0,0,0,0,0,0,1
taxon:17376,Habenaria mitodes,traits,1,0,0,0,0,0,0,0,1
taxon:17377,Habenaria modestissima,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17378,Habenaria monadenioides,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17379,Habenaria myodes ssp. myodes,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17380,Habenaria monorrhiza,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17381,Habenaria montevidensis,traits,1,0,0,0,0,0,0,0,1
taxon:17382,Habenaria montis-elgon,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17383,Habenaria montis-wilhelminae,traits,1,0,0,0,0,0,0,0,1
taxon:17384,Habenaria montolivaea,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17385,Habenaria mosambicensis,traits,1,0,0,0,0,0,0,0,1
taxon:17386,Habenaria mossii,traits,1,0,0,0,0,0,0,0,1
taxon:17387,Habenaria multicaudata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17388,Habenaria multinervis,traits,1,0,0,0,0,0,0,0,1
taxon:17389,Habenaria multipartita,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17390,Habenaria muricata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17391,Habenaria myodes ssp. latipetala,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17392,Habenaria myriotricha,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17393,Habenaria mystacina,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17394,Habenaria nalbesiensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17395,Habenaria nasuta,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17396,Habenaria nautiloides,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17397,Habenaria ndiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17398,Habenaria nematocerata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17399,Habenaria nemorosa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17400,Habenaria nicholsonii,traits,1,0,0,0,0,0,0,0,1
taxon:17401,Habenaria nicobarica,traits,1,0,0,0,0,0,0,0,1
taxon:17402,Habenaria nigrescens,traits,1,0,0,0,0,0,0,0,1
taxon:17415,Habenaria pubidens,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17403,Habenaria nilssonii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17404,Habenaria njamnjamica,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17405,Habenaria nogeirana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17406,Habenaria norae,traits,1,0,0,0,0,0,0,0,1
taxon:17407,Habenaria notabilis,traits,1,0,0,0,0,0,0,0,1
taxon:17408,Habenaria novae-hiberniae,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17409,Habenaria novaesii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17410,Habenaria novemfida,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17411,Habenaria nuda,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17412,Habenaria nyikana ssp. nyikana,traits,1,0,0,0,0,0,0,0,1
taxon:17413,Habenaria pubidactyla var. apiculatipetala,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17414,Habenaria pubidactyla ssp. brasiliensis,traits,1,0,0,0,0,0,0,0,1
taxon:17416,Habenaria pubipetala,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17417,Habenaria pulchella,traits,1,0,0,0,0,0,0,0,1
taxon:17418,Habenaria pumila,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17419,Habenaria pumiloides,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17420,Habenaria pungens,traits,1,0,0,0,0,0,0,0,1
taxon:17421,Habenaria pycnostachya,traits,1,0,0,0,0,0,0,0,1
taxon:17422,Habenaria pygmaea,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17423,Habenaria qinghaiensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17424,Habenaria quadrata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17425,Habenaria quadriferricola,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17426,Habenaria quartiniana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17427,Habenaria quartzicola,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17428,Habenaria quinquecarinata,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17429,Habenaria quinqueseta,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17430,Habenaria rabaiensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17431,Habenaria rangatensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17432,Habenaria rariflora,traits,1,0,0,0,0,0,0,0,1
taxon:17433,Habenaria rautaneniana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17434,Habenaria rechingeri,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17435,Habenaria retroflexa,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17436,Habenaria rumphii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17437,Habenaria rupestris,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17438,Habenaria rupicola,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17439,Habenaria rzedowskiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17440,Habenaria rzedowskii,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17441,Habenaria sagittifera,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17442,Habenaria sahyadrica,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17443,Habenaria salaccensis,traits,1,0,0,0,0,0,0,0,1
taxon:17444,Habenaria samoensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17445,Habenaria sandiegoensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17446,Habenaria siamensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17447,Habenaria sanfordiana,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17448,Habenaria santa-martae,traits,1,0,0,0,0,0,0,0,1
taxon:17449,Habenaria santanae,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17450,Habenaria santensis,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17451,Habenaria saprophytica,traits,1,0,0,0,0,0,0,0,1
taxon:17452,Habenaria sastrei,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17453,Habenaria saundersioides,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17454,Habenaria sceptrophora,climate|traits,2,1,0,0,0,0,0,0,1
taxon:17455,Habenaria schaffneri,traits,1,0,0,0,0,0,0,0,1
taxon:17456,Habenaria schaijesii,climate|traits,2,1,0,0,0,0,0,0,1
